date,comment
2024-02-27T15:28:26+0000,"Going to be a January release or they would've announced it next year in the direct.BW remakes getting postponed was possible, I mean Johto was the region we havent seen the longest. And then surprise  its Kalos. What a weird choice for the current release history. Will we  ever get ""normal XY"" remakes now? And what region will be revisited next? Now its a totally chaotic.And yeah, no Unova double remake with a Legends Kyurem this gen. Maybe a BDSP style remake for late 2025 but coming with that chibi remake when the Switch 2 is already out? Nah, then it needs to be a classic remake like HG/SS but maybe they want to save some ressources? Then give us a SV enhancement version, that would fit quite good between ZA and Gen 10.But hey we are probably getting a 4 years gen again. I dont think they would have the nuts to release ZA early 2025 and a brand new gen on a new systen within the first year of the Switch successor. And a third gen on the Switch is also highly unlikely, otherwise they would introduce the first new gen for the new console almost four years into the lifecycle.Early 2025 Legends ZA, late 2025 a SV enhancement, late 2026 gen 10.As for another Legends game...maybe they will fix the flaws of Arceus? Maybe?"
2024-02-27T15:30:30+0000,"Technological development is neither uniform nor linear. The first cannons were used in the 13th century, well before France got around to using them. The first computer was developed in Ancient Greece. I can see the Pokemon equivalent of Paris being further along in development than the equivalent of Hokkaido.Not for nothing, but the Olympics is being held in Paris this year. Seems like an opportune time to get more info, around August."
2024-02-27T15:30:51+0000,"I think that Legends ZA will come out in March of 2025 (as a launch title for the Switch 2) with Gen 10 following right behind in November 2025, and then in 2026 we just get the DLC for Gen 10."
2024-02-27T15:33:54+0000,"I agree it's probably going to be an early year release, but the fact they are announcing it now doesn't necessarily equate to that.It could simply be because the fanbase is used to game announcements on February and having nothing new to show now would trigger a **** storm."
2024-02-27T15:36:16+0000,"I considered Gen 9 as a whole to be my last generation where I obsess over pokémon & most likely leave the franchise, so while Kalos isn’t my favorite region, for me personally this game feels like the perfect send off.It perfectly encapsulates how I feel the most predictable thing about Game Freak is that they’re unpredictable"
2024-02-27T15:40:32+0000,"Well that was really unexpected. I know I’m in the minority but the Legends games aren’t really my thing, but I’m willing to give it the benefit of the doubt."
2024-02-27T15:41:12+0000,"So, Piplup because it evolves into Napoleon.Snivy because Serperior has the fluer-de-lis, the national flower of France, on its design.The third would be...?"
2024-02-27T15:42:36+0000,"Note also: The wording between Pokemon social media and Nintendo of America is inconsistent. Pokemon social media says set within, but Nintendo of America says entirely. Its hard to believe they'd focus ONLY on this location and its even hard to believe they'd be able to make a Legends style game just within the confines of this single city."
2024-02-27T15:42:41+0000,Charizard so it can Mega Evolve into Mega Charizard Z
2024-02-27T15:44:33+0000,I think that this game might straight up remove catching Pokémon entirely and you just get given Pokémon as rewards for completing various sidequests throughout the city.
2024-02-27T15:46:22+0000,"I mean Yakuza games are set in a single city and they are pretty complete RPGs (at least the last 2 numbered ones), with monster catching even.I'm not saying it WILL be set entirely in lumiose, it may be miscommunication, but it seems completely possible to me."
2024-02-27T15:47:19+0000,Interesting trailer we saw of a virtual blueprint.
2024-02-27T15:49:00+0000,They didn't skip anything. Unova got a entire Academy with a Elite 4 based in it and a HUGE school biome. So it is only fair Kalos gets next.
2024-02-27T15:49:38+0000,Yeah I'd say they'd have to wait for people to adopt the new system first so if Switch 2 launches Mar 25 then Gen 10 November 26 seems perfectly reasonable to me!
2024-02-27T15:52:43+0000,What are the odds this game is so good that it makes you rediscover your passion for the franchise?
2024-02-27T15:53:08+0000,"It's possible, but not exactly in the way you might think. It's still possible that after Legends Z-A, will be when we get either new versions of Johto or remakes of Black and White 1, maybe even both."
2024-02-27T15:53:56+0000,"For the sake of fairness, I would like it to be either Chikorita/Tepig/Popplio or Totodile/Snivy/Litten.First trio fits Kalos better, but I don't really care about them.Second trio not a great fit (plus Feraligatr so close to Skeledirge), but those were my starter picks from their respective regions so I would like it."
2024-02-27T15:54:59+0000,Janejane for the next year and a half now that Kalos has been vindicated
2024-02-27T15:55:10+0000,I'm hoping it won't have to be a launch title exclusive. I already purchased SWITCH with PS5 just for this christmas (after a few years of skipping) Consoles are SO expensive even for a new game
2024-02-27T15:55:33+0000,"Holy crap, we're going back to Kalos?  I don't think anyone saw this coming.  Either way I'm excited.  Can't wait to see what starters we get."
2024-02-27T15:57:58+0000,This was the plot twist of a thousand years! I am happy to see Kalos again.
2024-02-27T15:58:04+0000,"The launch date must be January 2025, so next years' Presents could be dedicated to the next generation now that '24 is confirmed to be a gap year."
2024-02-27T15:58:16+0000,"I guess the way Mega Evolutions work in this game would be similar to Let's Go; By having the corresponding Mega Stone in your bag rather than have a Pokemon hold them.Also, I've been pondering hypothetical possibilities for this upcoming game:1. Alternate Starter Pokemon from the Kalos and Kanto Starters.2. New Regional forms or Mega Evolved forms of existing Pokemon.3. Possible New Pokemon.4. New clothing5. Events and clothing added by having saved data from past titles, such as Hoopa and Volcanion.6. Poke Ball variations.Of course, with the introduction of visible size variations in all Pokemon since Legends: Arceus, I've been thinking how this would affect Pumpkaboo and Gougeist."
2024-02-27T15:58:54+0000,"It isn't, the trailer already shows it's coming for Switch.If it will also have a Switch 2 version or not is up to question (GF putting that much work? I doubt it), but for Switch is already confirmed."
2024-02-27T15:59:49+0000,Blaziken could be a possibility. A rooster was a symbol of France and Blaziken might sort of count for that. Though that is 2 bird starters in the same region if they go for Empoleon.
2024-02-27T15:59:52+0000,"I pressed the ignore button on that one long ago.Let's see. Fenekin, Chespin, Froakie, our starter, Lucario, just need one more."
2024-02-27T16:00:44+0000,"This doesn't automatically denote a modern setting. In fact, nothing in the trailer suggests a 'new' Lumiose.It seems more plausible that the current Lumiose Citythe redevelopment, and the game will take place prior to the creation of the Lumiose we know."
2024-02-27T16:02:11+0000,"Really, I'm just happy we are getting one more game on the base switchBe cool if that was the case.  Torchic is my favorite fire starter and would definitely be my pick."
2024-02-27T16:03:13+0000,I think it’s pretty likely the first Legends cane out in January because of BDSP.So I can’t see them repeating that for no reason.
2024-02-27T16:08:15+0000,"Oh my god from page 15 to 22. What is going on? We are going to Kalos? not what I was expecting, but exited nonetheless lol"
2024-02-27T16:12:35+0000,"Depends on how good this game is. I’m already hyped, but I’m still waiting for a trailer to show the story & gameplay. Plus, since it’s coming out next year, hopefully it won’t have all of the bugs/glitches that SV had.Though in all honesty, this will probably be my last game where I’m actively engaged in Pokémon. I’ll still probably play the games, but it’ll most likely just be casually, & I’ll still leave the forums, stop playing Go, & not be as involved with the community unless Gen 10 really wins me over. I’m going to be in my mid-late 30s once Gen 10 rolls around, so while I’ll never completely leave pokémon I still feel like I have to let a part of it go.That being said, I’m still excited for this game. Kalos isn’t my favorite region but I did develop a soft spot since I did do a playthrough during the pandemic since I never played the games all the way through before. Plus, I was upset that we didn’t get Pokémon Z when Gen 6 was in its prime, so this was LONG overdue!!!"
2024-02-27T16:12:39+0000,"Either there is a still unannounced game for late 2024 or the more likely scenario there is a game they plan for late 2025, maybe as a Switch 2 warm up like Lets Go or something else that doesnt take much time to do. Not profiting of the holiday season TWICE in a row is unimaginable."
2024-02-27T16:18:53+0000,"I'm going to guess Clemont takes a bigger role here, if he's still around.And if it's set in the future, he and Bonnie may be older."
2024-02-27T16:19:56+0000,They'd have to GREATLY expand on the city cause going off of what it was in XY is not enough for an entire game.
2024-02-27T16:20:52+0000,"Blaziken already has a Mega Evolution, so I don't think it'll be part of the mixed and matched starters. But for that same reason, it is possible that we'll get the Hoenn starters alongside them.Also, I just realized that there was a hint to Legends Z-A in Scarlet and Violet. Paldea is based on Spain, Kalos is based on France, and both of the real-life countries are neighbors geographically."
2024-02-27T16:22:24+0000,I think the bigger hint was that the Kalos legendaries weren’t included in the Indigo Disk
2024-02-27T16:23:45+0000,"Note that the trailer says ""2025"", without specifying further, unlike PLA's reveal trailer, which said ""Early 2022"".From what we know, Pokémon Legends: Z-A could release on November 2025."
2024-02-27T16:24:08+0000,"To be fair, with how much lore was left unexplored, Kalos needed this more than Unova and Johto.Maybe we'll find out who ""The one"" is and the secret behind the message on the board. We'll almost certainly find out about Zygarde. Maybe we'll get to explore Parfume palace."
2024-02-27T16:26:16+0000,I don't think so as I think if that was the case they wouldn't have revealed it now and instead saved it for the 2025 Pokémon Presents.
2024-02-27T16:27:21+0000,"Announcing a game one year prior to release is the perfect opportunity to build loads of hype, especially since we (seemingly) won't have any mainline game this year, not even an outsourced one."
2024-02-27T16:28:34+0000,"The Kalos trio IS still missing its Ratotoskr in its World Tree inspiration setup. We might get the little squirrel here.Drop the first R to make the name Atotoskr, and you have the A in ""Z-A"" even."
2024-02-27T16:28:51+0000,Pokemon Z at last! Well sort of. And we get the year off too.
2024-02-27T16:36:58+0000,"Hmm. We’re back in France, so could the Swords of Justice (and possibly their Paradoxes?) be involved somehow?"
2024-02-27T16:37:55+0000,"We got the Forces of Nature (including a new member) in Hisui, so I wouldn't be surprised."
2024-02-27T16:42:31+0000,"Oh, I just realized. Trevor, Tierno, and Shauna's ancestors might appear here and be of some use. Maybe Shauna's ancestor will be the ultimate evil or maybe her ancestor was a princess. I could see Shauna's ancestor being a princess, Shauna certainly acts like a sheltered princess sometimes. Maybe her ancestor was a warrior princess.Trevor will probably have a professor for an ancestor. Some things are just meant to be.Tierno... he probably had a warrior ancestor.As funny as it would be if all three had ancestors who were useless, I do want them to have story importance. They were Pokemon's first attempt at giving the player in game friends. I have truly fond memories of making them call me mistress. Also, as an added bonus, if their ancestors do something noteworthy then we can make jokes about them."
2024-02-27T16:44:57+0000,I’m definitely looking forward to AZ and eternal Floette.
2024-02-27T16:47:46+0000,"So, I suppose this is the basis for the game, right?https://en.wikipedia.org/wiki/Haussmann's_renovation_of_Paris"
2024-02-27T16:51:42+0000,"****ing finally means we don't need to trade Swirlix, Spritzee, Phantump and Pumpkaboo to evovle."
2024-02-27T16:57:10+0000,"My sentiments exactly. There simply isn't enough to justify setting an entire Pokémon in one town.The only town in the entire series that comes close is Mesagoza, and even that city isn't big enough for a whole game. They'd have to do some hardcore expansion for it. If they actually manage to pull it off, I'd be very impressed."
2024-02-27T16:57:33+0000,"Good Lord, the final boss against Zygarde is gonna be insane.  Considering its forms it could be in three stages with their own health bars."
2024-02-27T16:59:06+0000,Lol yeah this reminds me of Zygarde in Dynamax adventures killing my pokemon and NPC’s pokemon as well.
2024-02-27T17:10:22+0000,"I have to imagine that there'll be a few settlements besides Lumiose City, specifically Camphrier Town, which has a castle. Parfume Palace. And Shalour City, home to Mega Evolution. We'll probably only get a few small settlements. What'll probably happen is that we'll have to get the city to a certain rank before we can do certain story objectives.I really hope they do something with Parfume Palace. Such a pretty place, relegated to little more than a detour that added nothing to the plot. I wish to buy a fancy dress so that I may visit it."
2024-02-27T17:10:50+0000,Imagine they give the 100% form a Mega. Its on the table now that Megas are returning.
2024-02-27T17:12:32+0000,"not just that, we're looking at the new Spirtomb Wisp collectathon being Zygarde cells."
2024-02-27T17:15:33+0000,Can't Bonnie's ancestor just sing the Squishy song to calm it down?
2024-02-27T17:17:05+0000,Wonder if that means we'll get a caricature of Napoleon Bonaparte.Hope so. Plus maybe Pokemon whose evolutions require trading with a King's Rock.
2024-02-27T17:18:29+0000,lol at all the people saying Kalos wasn’t coming.@janejane6178won.
2024-02-27T17:21:16+0000,"I still am weirded out that they had to export the extra Kalos stuff to Alola, where it's not even related to Kalos at all."
2024-02-27T17:25:20+0000,The trailer could be just a fraction of the lumiose plan. There could still be kalos areas just like legends arceus did that you repeatedly return to progress the story
2024-02-27T17:28:24+0000,I didn't really put much stock in that since the Creation trio was in the Crown Tundra and then got their own games in the same generation.
2024-02-27T17:32:50+0000,It very much could be. They could even make it 4 stages if they start the battle with a Zygarde core or if they add some new form
2024-02-27T17:37:06+0000,Three? I'm thinking five:Phase 1: 10% ZygardePhase 2: 25% ZygardePhase 3: 50% ZygardePhase 4: 75% ZygardeFinal Phase: 100% Zygarde
2024-02-27T17:37:47+0000,For the available Pokemon I wonder if they would copy what Legends: Arceus did which is Sinnoh’s regional Dex (specifically mostly the extended Platinum Dex) and a few extras. Assuming we are using the Kalos regional Dex as a basis not sure if the game will include the ORAS Megas as it includes Rayquaza and another set of starters.If anything we can see Mega Metagross (if it is included) with the new metallic textures (just happened to have a second shiny Beldum in SV).
2024-02-27T17:42:43+0000,Do you guys think that Kalos will still be called Kalos? I think it will be but it's always possible that it had a different name.How funny would it be if this game was mercilessly hard compared to how easy X and Y were?
2024-02-27T17:44:12+0000,"one thing i noticed, is that the digital blueprints go back to a paper sketch at the endperhaps this is earlier Kalso planning on the redevelopment of Lumiose to modernize it into what we know.and what we see was just 'the vision' of it"
2024-02-27T17:45:25+0000,"France has been France for a very long time, unlike Hokkaido."
2024-02-27T17:47:25+0000,"Good for her, tbh.  Kalos was probably going to get some sort of remake eventually and it came earlier than expected."
2024-02-27T17:48:18+0000,"I know that as an adult I'm not necessarily the target audience here, but that scene just comes off as silly to me, like here we have a raging deity in the process of destroying the Pokemon world's version of France but some kid the deity befriended once turns on the waterworks and starts singing and the deity is like ""Oh, sorry, I'll be chill now.""?I'm not saying it would never happen if a real-world deity like Zeus got pissed off at something, decided to attack Paris, and some human child he befriended tried to talk him out of it, but if he's in such a blind rage then he's not in the right frame of mind to be reasoned with in that manner, realistically speaking."
2024-02-27T17:56:17+0000,"Yeah, it was a little goofy. I mean, I get that the song was a reminder of the good times Squishy had with Bonnie and that helped it break through the brainwashing, but if you really think about it, it really does take you out of the moment.Which, of course, is why I expect the game to do something similar to it."
2024-02-27T18:12:44+0000,While do have a hint that megas will be in this game there is a possibility that could also occur is new regional forms/evolutions/other new forms. While megas are likely the major focus I wouldn't rule it out completely that we get some more permanent additions as well.
2024-02-27T18:15:20+0000,"Reading the descriptions back, does it read like only Lumiose City is able to be travelled on…?Have I misinterpreted that?EDIT: Yeah, it is. Hmmmm.Pokémon Legends: Z-A - Gameplay, Release Date, Everything We Know So FarAll details, updates, release dates, and morewww.nintendolife.com"
2024-02-27T18:17:10+0000,we don't know truly the extentjust that Lumiose City will be a very heavy focus on the game
2024-02-27T18:27:52+0000,"The ""entirely on lumiose city"" could just mean that we won't be able to visit other cities, but will still be able to travel to another locations (to gather resources for the reconstruction, maybe?)but the way the teaser was presented, I'd say I believe in the whole game being inside Lumiose only"
2024-02-27T18:29:25+0000,"All I care about is getting an answer to one of these two questions:1. Who is ""the one""?2. What was up with that signboard?"
2024-02-27T18:42:41+0000,So I've seen some speculation for Piplup and Snivy for two of our starters.  Could someone fill me in on their connections to France?
2024-02-27T18:49:01+0000,Piplup line is not only inspired by Ocean myths (Poseidon and such) but also Napoleon.Snivy line is based off of the Fleur-De-Lis and French Aristocracy.
2024-02-27T18:50:39+0000,Empoleon has Napoleon as part of its inspiration and he’s a very famous French general. One of Serperior’s inspirations is from a manga set during the French Revolution
2024-02-27T18:53:38+0000,"Empoleon = Emperor = Napoleon???Serperior = the Regal PokemonNot sure about a potential fire type. I think we can rule out a few though, like Charizard (has 2 megas and I'm certain the starters for this game and probably the Kalos starters will get megas), Typhlosion (was in PLA), Blaziken (has a mega), Delphox (Kalos starter), Skeledirge (too new). So this leaves Infernape, Emboar, Incineroar, and Cinderace. EDIT: Can also rule out Infernape and Emboar since they are the same generations as Empoleon and Emboar."
2024-02-27T19:03:23+0000,"I only have one wish.Please, God, please no Mega Charizard Z. PLEASE."
2024-02-27T19:03:29+0000,I’m thinking Cinderace or Incineroar as they would avoid using Infernape if they use Empoleon and same goes for Emboar to avoid two starters from the same region. Cinderace turning into a musketeer with a fiery foil would be cool. It would be very fitting for Cinderace too as it is supposed to be based on an athlete and fencing is very popular in France and is historically linked to the nation. I can picture the red tuft of hair on its head becoming more feathery and fluffy and its ears form the base of the hat. Or they could do something unexpected and make it based off of Cinderella and the Prince for gender differences.
2024-02-27T19:05:50+0000,Oh yeah I didn't even think about them avoiding multiple starters from the same generation. I'll update my post with that.
2024-02-27T19:08:04+0000,"SpoilerFor real though. Super surprised they skipped Unova, but Honestly pretty excited. Interested to see what direction it takes, and glad to see the Legends brand will continue. Just wonder what kinda of time frame we're looking at for the setting."
2024-02-27T19:11:52+0000,I‘m happy to have a new Pokémon game in general and am glad to see Kalos getting some love given how incomplete Gen VI was. I still don’t understand where Zygarde fits into Kalos mythology or the Mortality Duo. It’s just there with abs no explanation. I would have even accepted a single NPC mentioning Zygarde protecting the ecosystem in XY.
2024-02-27T19:15:45+0000,"I feel like this is inevitable. It's coming no matter what, whether we want it or not."
2024-02-27T19:19:17+0000,Unova already has two sets of games so Kalos deserves it more
2024-02-27T19:39:34+0000,I really want them to do Mega Charizard Z simply because I want to see the fandom reaction to it. Would be fantastic
2024-02-27T19:40:29+0000,Mega Charizard ZDragon/Flying typeAbility-Fiery Spirit-Gives 50% boost to Fire type moves.
2024-02-27T19:45:52+0000,The evolutions went from orange to red back to orange? Well none of the Mega Charizards were red. Here's hoping a Mega Charizard Z would be red.
2024-02-27T19:51:56+0000,"O yea Hisui Pokedex was only 242. If this game is very similar, expect a small pokedex."
2024-02-27T19:57:18+0000,"Make it happen Game Freak, I want to see the outrage"
2024-02-27T19:58:15+0000,"Think I’ve over the initial hype. As someone who’s favorite Legendary and third favorite Pokèmon is Zygarde, I am very pleased with this. And they’re actually taking a break year for the first in just shy of a decade! Gives me a chance to catch up on my backlog. It being a Legends game is the perfect way to end this for me. Kalos being underdeveloped is a low hanging fruit in the community at this point so I’m glad to see that it’ll get a redemption. There’s a few other ideas I have about this game but I’ll save that for later once I’m off work.I am so glad it’s not Let’s Go lol. I would’ve taken a BDSP styled game over thatPlease. Mega Incineroar sounded like a fever dream but it could be a possibility."
2024-02-27T20:04:08+0000,"XY had the largest regional dex by far (457, compared to USUM, SwSh, and SV which were all around the 400 mark), I agree that we definitely should not expect anything on that size for PLZA.That said, I do hope there are more Pokémon than in PLA. The small dex was my biggest gripe with that game, and depending on how much PLZA builds on PLA a lot of the groundwork may already be in place."
2024-02-27T20:04:40+0000,"Wait until it's revealed, that Nov. 2024 will have a new Pokemon game, (like B/W 3), that was made by ILCA."
2024-02-27T20:08:21+0000,"I wonder if we will be able to visit Laverre or Snowbelle City, they would look beautiful with the switch graphics."
2024-02-27T20:09:05+0000,"I wouldn't be super surprised, but at this point I'm not really expecting it. IIRC USUM had a June reveal to November release turnaround in 2017"
2024-02-27T20:10:18+0000,"the twitter accounts is saying that the game will ENTIRELY be in Lumiose Citywhether or not that is true, I don't think we'll be seeing any other cities outside of this one"
2024-02-27T20:11:20+0000,"Also from the looks of TPCI Japan's Twitter, the title is closer to being pronounced as Pokemon Legends Zeta in english."
2024-02-27T20:11:33+0000,Perhaps the locations where those cities are supposed to be? Snowy and Autumn places?
2024-02-27T20:15:40+0000,"If they have areas like the ones in Indigo Disk, then I don't mind being confined to Lumiose City.  We will probably get a better look at how that will function in the next trailer(which won't be anytime soon, unfortunately)."
2024-02-27T20:18:01+0000,Hohhhh!! Is this going to be like GTA where it's just the city?
2024-02-27T20:18:29+0000,*good grief* if they make bosses and any noble bosses anywhere near that tough or even just 3 phases then the games better not have that glitch where you are unable to summon a pokemon into the battle.I never managed to finish PLA
2024-02-27T20:20:43+0000,"Yeah, I kinda find hard to believe that we won’t at least get some nature locations."
2024-02-27T20:23:42+0000,"One possibility is that this is set sometime after the war and what we're seeing is the survivors attempting to rebuild, hence there being no other towns/cities. I can't really think of too many reasons why we shouldn't have at least one small settlement outside of Lumios. After all, Kalos isn't exactly a new region."
2024-02-27T20:24:40+0000,"So what are we thinking about possible mega evolutions in the game?My guesses:-Most, if not all Pokemon that are available in game that can already mega evolve (from XY/ORAS)-The starters for this game-The Kalos starters assuming they aren't the actual starters-The legendary trio will get some form of mega evolution (see: Primal Groudon/Kyogre/Mega Rayquaza)-Flygon (lol just kidding)-Maybe Volcanion since it doesn't have a mega or alternate form?-Mega Charizard Z and Mega Charizard A (not really but I wouldn't put it past them)Any others?"
2024-02-27T20:25:59+0000,Or they could give Chesnaught and Delphox Bond Phenomenon forms
2024-02-27T20:28:40+0000,75% being based off of Sleipnir to finish the theme of Loki's children would be awesome.
2024-02-27T20:36:53+0000,"I kind of wonder how leaks will be handled going forward after this announcement.People were apprenshive about them for a while, and if they’re like me they’re probably also fed up with the drama between (ex- the Centro/Khu scenario), but since they all “claimed” we were getting Johto or Unova games (sometimes even both), I can’t see anyone really giving leaks any attention or paying any attention aside from the die hard fans"
2024-02-27T20:41:43+0000,"Khu will still have some diehard supporters who will bend over backwards to believe him, but it seems like his credibility is gone now. He almost certainly had a legit source at some point, but that has likely dried up by now."
2024-02-27T20:45:57+0000,he pulled out his leak about the codename for Pokemon Legends Z-A and now everyone is thinking his leaks are in relation to this game.
2024-02-27T20:50:59+0000,"Hey you know what would be interesting?If they some how normalized Inverse Battles as a battle mechanic like the Style Moves.Type Flipping moves? Type Changing Mega forms?New Alt Evolutions?Also reminder that the Z Axis moves both up and down, we could be exploring areas above as well as below this Lumiose City."
2024-02-27T20:57:03+0000,"The official LEGENDS: Z-A subforum has been opened.Please use it instead.Pokémon Legends: Z-A DiscussionDiscuss the coming game, Pokémon Legends Z-A hereforums.serebii.netAlso, this thread has been renamed into a General Discussion Thread."
2024-02-27T21:12:30+0000,"Because people would rather believe he was right than admit they've been fooled. It's what he's been doing for years.He is almost never correct; he merely bides his time until someone else has accurate information or an announcement is actually made. Then he pulls a Houdini to tie in his riddles with the announcement. People fall for it every time, and it's quite sad."
2024-02-27T21:14:47+0000,Charmeleon is always red as if the skin is abut to shed.
2024-02-28T00:33:46+0000,"The whole thread can be moved, but it'll be redundant.Pages can be merged with the Z-A Discussion/Speculation thread, but it'll mess up the posts.So, I'd rather not."
2024-02-28T02:01:57+0000,SpoilerThe Scarlet/Violet rotom phones remains untouched.
2024-02-28T02:39:04+0000,this continues to bother me as they are the best phone cases imo
2024-02-28T21:26:45+0000,I wouldn't be surprised if we got Charizard Z1 and Charizard Z2 lmao
2024-02-28T22:50:10+0000,The fact Charizard didn't have a new form in Gen IX was almost as shocking as the plot twist around the professors
2024-03-04T02:43:50+0000,"I lt was the first to get dedicated Tera Raids. That's Charizard's ""form"" for Scarlet & Violet."
2024-03-05T00:43:43+0000,It is also the first mighty raid to have its event repeated.
2024-03-06T14:36:12+0000,Can we take a moment to discuss how Scarlet & Violet does a terrible job showcasing the new pokemon?I keep forgetting most of them even exist. Ifound out Kilowattrel is the regional bird.
2024-03-06T14:57:08+0000,I would say both are the regional birds. Some regions have more than one but only one line is seen a bit more. Take Hoenn for example. Taillow is commonly said to be the regional bird due to how common it is in Hoenn but Wingull is also extremely common and used by just as many Trainers as Taillow.
2024-03-06T15:02:41+0000,"I think the issue is should the regional bird be Normal/Flying if it isn't 2 or 3 stage, or should it be some other */Flying.Wingull is equivalent to Wattrell, for example.That could be why GF made the Fletching line Normal/Flying even though it eventually becomes Fire/Flying, or with Corviknight's pre-evos being Flying before Flying/Steel."
2024-03-06T17:46:24+0000,"the problem is the open world systemits why the dex ordering is such a mess as wellbecause it takes into account several different places at one to categorize orderthe other issue is that Wattrel was placed along the coasts so its not actually available on route 1 really without the ability to swimthis would be solved with a more linear route system mapped out.Sqwakabilly is more like Spearow of the region or a stand out like Chatot is for gen 4, its not found until the 2nd gym"
2024-03-06T18:46:23+0000,"It would've been solved by simply having Wattrel show up on the Poco Path. lolAlso, I do agree that the dex ordering is trash. It should've been ordered according to province: South, East, West, then North."
2024-03-06T18:50:40+0000,"speaking of whichI remember the dex order bugging me so I remade the original gen 9 dex in a order I felt was more suitable, its not perfect but to me it works more.EDIT: I think what I'd fix is just putting the Grafaiai line between the Houndstone and Lokix line"
2023-07-19T23:23:56+0100,I was surprised by many things involving area zero such as Zada/Turo not being alive and the AI working on their behalf.
2023-07-19T23:25:10+0100,Until SV came out I didn’t know how much laggy and buggy a game can be after production
2023-07-19T23:39:58+0100,Yeah the twists with the professors were a genuine shock.  I'm happy I managed to avoid plot spoilers for those reveals.
2023-07-20T21:41:27+0100,"the ending for sure, even with rumourings of AI characters in the game, I thought if it was going to happen it was going to be Geeta.speaking of which, I am surprised at the team Geeta uses...."
2023-07-21T22:05:06+0100,"I was surprised that I actually enjoyed the battle system being closer to the previous mainline titles. After PLA I really was dreading going back to battling to capture without just chucking Pokeballs. Yet weirdly I really enjoyed it this time around, the interactive aspect of the game's battling encounters felt polished.I have also been pleasantly surprised by how lovely Paldea is to just travel around. Do I wish the graphics were better? Yes, but it still has a certain je ne sais quoi.I am surprised that I am very much looking forward to the DLC packs."
2023-07-21T22:11:14+0100,"Arven's backstory, most I've cried at a pokemon game plot in a minute."
2023-07-23T15:15:05+0100,"I was surprised to have actually like it as much as I did. I was expecting something I'd do because ""I'm too far gone into the franchise"" just like SwSh but I really end up enjoying it and still keep playing it."
2023-07-23T16:12:12+0100,"I was surprised at how much I liked Nemona’s storyline. I saw all of the jokes about how they interpreted her as a creepy stalker and thought she was going to be annoying at best, but as the story progressed I really started connecting with her because she came off as someone who hyper fixated on battling but constantly has to hold back because she’s too much of a people pleaser. This was the first time I really saw a character in Pokémon who really felt like me and she ended up becoming my favorite rival because of it.I was also surprised at how I ended up bonding with all of the teachers. I did the classes at first just because I was a completionist, but by the end they all felt like fleshed out characters that made the school portions of the game feel like an anime"
2023-07-23T21:38:27+0100,That the Pawmi line could actually swim and look adorable treading water. I thought it was one of the cutest things I’ve ever seen in a Pokémon game. I was also surprised how useful Naclstack and Gargnacl that have Sturdy and Salt Cure can massively help you during the story especially during Gym battles as Sturdy lets you be able to survive one massive hit to setup the Salt Cure effect which in turn can cause the target to lose a good amount of health in between turns. This is especially useful against Teratilized Pokémon.
2023-07-23T22:36:54+0100,"If we're talking major aspects then it's definitely the art style for me. I kind of like it but I was surprised by how realistic they decided to make the human characters look in-game when we got the first proper trailer. I feel like most aspects of SV feel like natural steps to build on SwSh and PLA though.If we're talking about minor stuff then I think the most surprising thing for me was the removal of Set battle mode. It doesn't matter much since you can emulate it by simply not switching after a knock-out, but it was one of those things I didn't expect ever to get removed."
2023-07-27T07:04:41+0100,The ending being the most depressing piece of media I've witnessed in a while.Also wasn't expecting a character who's on screen for like five minutes actually as themselves without pretending to be someone else or being essentially possessed to be my favorite character in the game by FAR.
2023-07-27T07:18:48+0100,The games touching up upon death was not something I ever expected from a Pokemon game because it's something they've mostly shied away from since generation 1 and Marowak. Hearing them say the professors passed away was genuinely surprising.Also most of Arven's storyline.
2023-08-04T21:48:03+0100,"It wasn't ineither, and I think no one batted an eye. I would like fishing to return though."
2023-08-05T01:20:38+0100,"The plot twist, of course.I never thought Pokémon would go that route."
2023-08-05T06:31:15+0100,"Yeah, it feels like the only other time Pokemon has usedcharacter deathas a plot device was in XY withFloette, only Floette got better"
2023-10-06T02:31:01+0100,"Almost a year later the game still runs awful and slow, the glitches, I love the game and story and if they fixed that it would be up there for me with B&W its just so much fun!"
2023-11-03T23:33:58+0000,One of the things that surprised me about Pokémon Violet is the way Miraidon completely replaced the bike.
2023-11-04T15:06:26+0000,"Yeah, after nearly 30 years Game Freak shouldn't be having these kinds of issues. But alas, they keep biting off more than they can chew.I really wish they would just pass on series development to Bandai Namco."
2023-11-04T15:19:01+0000,"Number of 6v6 battles:GeetaNemonaArvenClavellPennyAll the Teachers + Hassel in the Academy Star TournamentSada/TuroKieranOnly sad Carmine and Muramasa were not 6v6 from those which disappointed me.In SV we only had Hop, Leon, Mustard and Honey. Even Champion Peony was a 5v5 sa.e for Leon rematches."
2023-11-12T02:36:39+0000,"I was surprised to see how many pokemon that had fur or scales that we couldn't quite tell had them until now thanks to the more detailed models, like Gliscor having short fur on the back of its wing membranes."
2023-11-16T00:49:05+0000,I didn't realize until recently that the number of Pokemon who can learn Scald has been greatly reduced.
2023-11-16T09:38:50+0000,Another thing that honestly surprises me is reaching the peak of Glaseado Mountain and - from there - having the sight of the entire Paldea region.
