date,comment
2024-02-27T04:19:42+0000,"https://twitter.com/i/web/status/1762314955775213582Sooo... 13-ish minutesThat does not make me very hopeful, if they gonna showcase news of the mobile games too that's just too little.Maybe we gonna get just a namedrop for the new console games? A small 30 seconds teaser? hm..."
2024-02-27T04:38:12+0000,The actual runtime of the Pokemon Presents broadcast will be between thirty and fourty minutes. That’s what I’m hoping for.10 minutes for new game announcementsAnother 10 minutes for announcements of Switch ports15-20 minutes for something else
2024-02-27T04:43:24+0000,"This is a bit of an overreaction. The one in 2022 that revealed Scarlet and Violet was only a minute longer. Every other Switch game has had an announcement trailer that was at least 1:30. In fact, BDSP was the only one that short. The others were about 3 minutes."
2024-02-27T04:59:38+0000,I just wish they don't waste all that precious time with a long intro......like they always do.
2024-02-27T05:10:34+0000,Konichiwa! Welcome to this year's Pokémon Day direct! So let me start off by telling you all the story of my life! It all started when I was born...!
2024-02-27T05:42:28+0000,"So guys, my theory:https://twitter.com/i/web/status/1762350756978409636TL;DR: Johto and Unova remakes this year, and BW3 and Johto 1970 next year.I believe the BW remake might be, a single version, and maybe Johto will also be a new title introducing a new Legendary.I don't care if it's chibi, 2D, or whatever, it just shouldn't be lazy copies of the originals.One thing I didn't mention in my thread, I have theorized for a long time the Original Dragon has four arms. If it has six limbs, could Khu's tweet about ""bug mascot when?"" be about the Original Dragon?And if the Original Dragon is Dragon/Water, its tail might be a watermill."
2024-02-27T05:42:55+0000,"Now you know they will. lolWe know how this works:1. Ishihara is gonna give a long, drawn-out statement of how much he loves running a billion-dollar company, then he's gonna let some American dude speak about nothing.2. After that, he's gonna let a random person make announcements for all the mobile games.3. Then, another random person is gonna announce a spin-off title.4. Finally, Ohmori's gonna pop up and give a 90-second speech about ""the new direction of Pokémon,"" and then show the trailer for the newest core series title that everyone's gonna complain about but buy anyway."
2024-02-27T08:05:42+0000,"I think we need a new international rule of the internet: it doesn’t matter what we’re discussing or the facts on the ground, every Pokemon discussion must/will include at least one complaint of “why no Kalos”.It’s maddening."
2024-02-27T08:39:38+0000,"Well given the reach of Pokémon and how diverse the player base is that’s inevitable. For example, my ideal scenario would be a gap year(although I don’t think will happen) which would upset the huge part of the player base that just want as much Pokemon content as possible."
2024-02-27T09:38:42+0000,"And if there is nothing to be disappointed about, I will be disappointed about not being disappointed!"
2024-02-27T10:47:30+0000,I think almost everyone would be disappointed if we got another let's go game lol.
2024-02-27T11:37:12+0000,let's go Charizard would be neat
2024-02-27T11:39:50+0000,"My expectations have sunk so low with every passing generation, I'd be completely okay with that.2D-HD Black & White collection would be amazing though."
2024-02-27T11:43:43+0000,Not me. I like the Let's Go games.
2024-02-27T11:54:49+0000,Gen 9 remakes in the Let's Go style pls it will be funny
2024-02-27T12:10:43+0000,"I'd be glad if let's go johto gets announced today not because I'm a big fan of let's go (will still play them tho), but because I really want the Unova remakes to be a Switch 2 title.In the meantime we could get a Black/White 1&2 port, so the ""remakes"" would be BW3. That would be the very best scenario for me. (and next gen get's delayed until 2026, another win in my book)"
2024-02-27T12:30:46+0000,"Same, but I bought BDSP anyways, anyone wanna care to know why? To learn a 2nd language lol. Play it in Spanish, next to my laptop, and type in the Spanish, read the English. Remake video games are a nice way to learn another language. However I haven't even finished it. And then trying to ace through the game with just 3 Pokemon."
2024-02-27T12:57:45+0000,guys the presents is 13 minutes long today
2024-02-27T13:11:23+0000,I think that a Celebi centered Legends game could work out very well. We do know that Johto is centuries old and has a lot of historic sites. I’d like to see the Burned Tower before the fire in its full glory and Ecruteak would look stunning in the Legends art style.
2024-02-27T13:14:55+0000,I'd love that honestly.
2024-02-27T13:34:13+0000,YouTube livestream links:NA:JP:
2024-02-27T13:38:58+0000,Thanks for this. I’m not going to be able to watch the Presents until later on so this will help avoid the inevitable wave of people covering the news.
2024-02-27T13:43:11+0000,"I'm at work rn so I will not be able to watch it live unfortunately but I'll still follow the news on twitter and hereevents like this are always fun in a way, hope we have a good one"
2024-02-27T13:52:47+0000,"I too want a gap year, but I want 2025 to be that year.The year before an anniversary should always be silent, imo."
2024-02-27T13:54:59+0000,I just got home from working the night shift and I'm so tired but I want to stay awake for like 20 more minutes to watch this thing.
2024-02-27T14:10:40+0000,its been pretty straightforward so farwe got 3 minutes leftif anything we're getting one more trailer/announcement
2024-02-27T14:13:55+0000,POKEMON Z!!!!!
2024-02-27T14:13:59+0000,JUSTICE FOR ZYGARDE!
2024-02-27T14:14:02+0000,WHAT THE FUUUUUCCKKK
2024-02-27T14:15:04+0000,"This aged badly.Pokemon Legends Z. A Kalos region game.Kalos fans, congrats. I am actually stunned!"
2024-02-27T14:15:30+0000,A new Legends game set in Kalos?! I think I know someone on this forum who's gonna be very happy.
2024-02-27T14:15:50+0000,"Well happy that it's another Legends game, but damn did I not expect Kalos. Either way I'm fine with it since Kalos always felt like it got the short end of the stick with just the initial games and no follow ups.Edit: Also happy they're holding it off until 2025."
2024-02-27T14:15:50+0000,Woo  Pokemon Legends Zygarde finally
2024-02-27T14:16:07+0000,They pulled one hell of a u-turn on us. lol Gen 6???
2024-02-27T14:16:10+0000,"It’s actually incredible. Left field or what???Either way, I am actually hyped, Kalos was a beautiful region and if it follows the legends formula this will be properly amazing."
2024-02-27T14:16:28+0000,I CAN'T BELIEVE THIS AHAHAHAHAHHAHAHAHAHHA
2024-02-27T14:16:37+0000,They skipped Gen 5. WHAT!? Haha. I just can't get over this.
2024-02-27T14:16:40+0000,Hahahahahaha like I said no one knows anything about games before they are announcedGet in!!! Kalos baby about time potential was never fulfilled
2024-02-27T14:16:46+0000,Where's@janejane6178
2024-02-27T14:16:58+0000,"I will be eating humble pie for sometime, for sure!"
2024-02-27T14:17:05+0000,"Prediction: They're going to announce something else later in the year for a fall 2024 release. There's no way they aren't gonna have anything to release in the fall. I'm probably wrong, though."
2024-02-27T14:17:29+0000,Ew what a waste of time
2024-02-27T14:18:16+0000,Not me. I'd play another sujimon simulator.
2024-02-27T14:18:58+0000,i think you're looking at it
2024-02-27T14:19:00+0000,"Castelia Sewers here we go. Edit: o Lumiose.Sounds like we'll definitely have some new pokemon of some sort, if even variants or whatever."
2024-02-27T14:19:02+0000,I hope we get abilities this time around because megas without abilities would be awful.
2024-02-27T14:19:09+0000,All those Unown and the Legendary Beast... I thought it was leading to a Let's Go Johto game.
2024-02-27T14:19:35+0000,"Happy for all the Kalos fans and it was a region that got the short end of the stick.But I'm kinda disappointed that it was neither Johto or Unova, my two favourite regions and both being the only ones not in a 3D game."
2024-02-27T14:20:31+0000,Maybe we’ll finally get Eternal Floette. I mean they went out of their way to give it animation and stats and even 3D models and Dex entries and it’d be a total waste not to use them
2024-02-27T14:21:09+0000,"also i fall for it too, but i am thinking we need to actually ignore khu now"
2024-02-27T14:21:36+0000,"They always break their own patterns! How many times have we been blind sided like this lol.I am amazed there’s nothing about Nintendo online versions of the old game boy games though.Legends Z gives us an opportunity to have new Kalos Pokemon, surely?"
2024-02-27T14:21:49+0000,"Though I'm a little bummed we aren't getting a title this year, I am glad that we're getting a Kalos title, since it's located right next to Paldea.Hopefully, Legends Z-A connects the two regions."
2024-02-27T14:22:09+0000,I’ve been ignoring him for some time!
2024-02-27T14:22:14+0000,The day has finally come
2024-02-27T14:22:39+0000,Will Couriway finally lead somewhere?
2024-02-27T14:22:42+0000,Wait what about Unova?And why do they skip Unova or Johto straight to Kalos?
2024-02-27T14:22:52+0000,"I mean, this is not exactly a bad thing for Unova fans. It means the BW remakes will probably come out for the Switch 2 which will definetly have better graphics (imagine how pretty castelia will look)."
2024-02-27T14:23:58+0000,"Because of the rampant complaints by fans that Kalos never got a ""Z"" or any followup for that matter unlike all the other regions, so they finally decided to throw Kalos fans a bone."
2024-02-27T14:24:05+0000,Probably saving more development time for BW. And potentially the inclusion of B2W2. Gen 5 is a huge game if you think about it.
2024-02-27T14:25:50+0000,"I'm pretty happy with how this turned out. BW Remakes for switch 2 is a very good thing (we ARE getting back to Unova one way or another, eventually).Very curious about how a legends game will play out in a modern setting. Can't wait for another six months of radio silence about the game now, sigh."
2024-02-27T14:26:11+0000,"I nearly had a heart attack when i finally realized it was lumiose in the trailer.Totally was not expecting this, but totally hyped."
2024-02-27T14:26:21+0000,"One can only hope. lolI do wonder how the game will go, because it appears rather modern compared to Legends Arceus. I just want AZ to blast a hole into the Crater of Paldea. Just give me that.My sentiments exactly. Though I would've liked a Gen 5 game, at least now we know it holds a chance at being better than before."
2024-02-27T14:26:28+0000,"So the elemental monkeys, Patrat/Watchog, and Furfrou will finally be available on the Switch."
2024-02-27T14:26:29+0000,Yeah. It would be difficult to remake due to it being the only games in the series to get sequels.
2024-02-27T14:26:52+0000,Well... That certainly came out of left field. Where's our resident Kalos-phile? This is her moment!
2024-02-27T14:27:08+0000,There's a good probability that Pokemon Z was already started on (in the 3DS) and it's mostly converting it to Switch. I imagine many of the ideas have been around too.
2024-02-27T14:28:17+0000,"There are so many things left in XY unexplored, like the other Power Plants, and the Rhyhorn Race. They can potentially expand Southern Kalos as well."
2024-02-27T14:28:27+0000,"Yeah, I'm predicting the same formula as PLA; regional dex will include all Pokémon introduced that generation(can't wait for Furfrou to wreck havoc on GTS by the way), with a bit of a changeup with the rest of the dex, + a few regional variants/evolutions."
2024-02-27T14:30:03+0000,"Well, aside from this being a Legends game, I don’t think anyone saw this coming ._."
2024-02-27T14:30:30+0000,"Maybe Mega Evolutions for Alola, Galar, & Paldea pokemon?"
2024-02-27T14:30:47+0000,"I'm actually surprised and looking forward to it.I was looking forward to Gen V remake because they were my least favorite games, mostly due to how pixelated everything was and the 3D and camera direction always looked awkward, and kinda pushed me away from Pokemon for a bit. But I really did want to see a ""proper"" remake and go through it again. If we do get it for Switch 2 with BW/2 + more, I can't complain.Gen II, it was farfetched. Would've been fun but unless it was a Legends game, I'm not too stressed.Now, Gen VI holds a special place in my heart. It reignited my passion in the games, they weren't bad games, a little easy, but they were fun. XY clearly needed that 3rd title that got shafted into oblivion and we got poor Zygarde made into a stupid cell quest in SM/USUM.Plus, ORAS. Never goes wrong there.I'm gonna lock in Torchic as a starter hopefully. Idk about a regional variant because you'd have to put a Mega on top of it."
2024-02-27T14:31:12+0000,2025 so does that mean Switch 2 launch title? Because they didn't show any footage either...
2024-02-27T14:31:49+0000,
2024-02-27T14:32:59+0000,トップページ『Pokémon LEGENDS Z-A』公式サイト。『ポケットモンスター』シリーズの新たな挑戦作！ 2025年世界同時発売！www.pokemon.co.jpOfficial JP site calls it a Switch title.
2024-02-27T14:33:59+0000,Megas for the Kalos starters maybe?
2024-02-27T14:35:39+0000,The official Pokémon  Twitter page states that the title will be released onSwitch systemsin 2025.That plural is very telling. lol
2024-02-27T14:36:27+0000,Personal prediction: Switch ports of the Gen 1-7 games will be coming later this year since there’s no new game planned for 2024.
2024-02-27T14:37:08+0000,"It possibly might end up being a January release to line-up with Legends: Arceus release time.And the you have Pokemon Day Feb, and Switch 2 titles in Holiday Season.Switch 2 is slated for Q2 so a bit into the year already and I can't see them having so little time between releases again.Might get a performance enhancement patch for Switch 2 if anything."
2024-02-27T14:37:13+0000,"Renamed the thread. I already asked Serebii to make a subforum, so please use this thread for discussions."
2024-02-27T14:37:59+0000,"Can't wait for Incineroar to be a starter and get a Mega, and completely destroy competitive Pokemon forever"
2024-02-27T14:42:32+0000,"I think that this game was meant to be the Breath of the Wild of the Switch 2, and it will release on both the original Switch and the Switch 2, and that's the reason why it's not coming in 2024."
2024-02-27T14:42:37+0000,That's crazy we might not get anything this year besides Mighty Raids.
2024-02-27T14:43:30+0000,Kalos finallyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyThey skipped Unova heheKalos comes first
2024-02-27T14:43:53+0000,Janejane6178 must be losing their mind right about now.
2024-02-27T14:44:15+0000,You are right sweetie
2024-02-27T14:44:15+0000,Hopefully the game will let us follow AZ and also explain Zygarde’s role in Kalos. It’s just there with no explanation or even a hint of a connection to Yveltal and Xerneas. Plus I’m excited to be able to use the Shiny Furfrou that I caught in X during my first play through and accidentally put into Home when I did a transfer from Bank because I forgot I had stored it there for safety reasons. And Eternal Floette had better be released as there was way too much work for it to be cast aside for absolutely nothing. Kalos always did feel extremely incomplete.
2024-02-27T14:47:11+0000,I am actually fine with that if it means more time for development. Just wish we had a nice battle facility to spend our time on while waiting for a new title.
2024-02-27T14:47:31+0000,You finally won
2024-02-27T14:47:41+0000,I'm good with this.Let this game cook some before you release it lmao
2024-02-27T14:48:26+0000,Finally Kalos gets love
2024-02-27T14:49:07+0000,What if we get to participate in the Kalos war? There is so much potential with the Legends game besides the Mega Evolution lore.
2024-02-27T14:50:17+0000,And kinda confirms new console will be called Switch 2 or something
2024-02-27T14:51:01+0000,There's no shot this isn't set in the future.
2024-02-27T14:51:20+0000,"TheNoA Twitter account says the game is set ENTIRELY on Lumiose City. Curious how that works for obtaining Pokemon, Mega Evolution, and the Zygarde storyline."
2024-02-27T14:51:58+0000,I don’t think GF would let us go into a full blown war due to it being a series meant to be played by players of all ages and ratings reasons. I mean the Game Corner has been completely removed since Platinum because of concerns it would cause younger players to develop a gambling addiction and the Gambler trainer was changed to be Gamer in FRLG.
2024-02-27T14:53:02+0000,"I wonder what kind of clothes we will get. I can already imagine how many cute outfits not-Serena will get. There is so much potential for vintage french clothes, maybe some inspiration from Chanel?Though the trailer didn't exactly made it clear whether the game will be set on the past or future. Perhaps it's both, since the first part showed a rather old sketch while the second part had a futuristic look to it."
2024-02-27T14:55:45+0000,"Zygarde reveals itself whenever the ecosystem is about to be thrown into irreversible disarray. Given how high-tech Lumiose is looking here, that's pretty much going to be the main message here, and Lumiose simply gets too big to sustain.Would be funny if they spun that on its head though. Set this in the past like PLA, and Lumiose simply got too big too fast, and Zygarde came up to wreck it. Then the humans finally get the message and scale the project back, leading to the Lumiose we see in XY. Set state Z back to state A."
2024-02-27T14:57:03+0000,Interesting. I suppose this is the chance to finally have a full scale city in a Pokemon game
2024-02-27T14:57:42+0000,"I was not expecting another Legends game at all, but I absolutely welcome it! This is awesome! And to think we're gonna see Megas again! Since Mega Evolution was introduced, we've added 304 Pokemon. Its exciting to think about if any older or newer Pokemon will get any."
2024-02-27T14:58:38+0000,"Gen 6 Pokemon might finally know what mega evolution is(Diancie is no longer alone in that department) Hopefully, some gen 5 get to receive some mega as well.Florges line may play a bigger role this time so I think they may receive a new form. I want some Gen 6 to have a new evo as well, esp Klefki, Heliolisk, Diggersby, Hawlucha’s new form, etc."
2024-02-27T15:00:15+0000,ok legends ZA is definitely going to be a city planner game if its only in Lumioseits also screaming switch 2 entry title.
2024-02-27T15:02:33+0000,"From what I can guess with the Urban Development plan , this is either taking place in the future, or it’s taking place in the past showing how Lumiose City became the way it was portrayed in X & Y"
2024-02-27T15:02:58+0000,"Eternal Floette exists. We know it exists as it was AZ’s original partner and there was a lot of data left in the Gen VI and VII games for it including a moveset, its very own signature move, stats, and even Dex entries. And then Home has 3D models of it."
2024-02-27T15:03:39+0000,"I mean, Yo-kai watch did it before with yo-kais being spread out through a huge city but the weird thing is that the main differential about Legends from other main series games is that pokémon can attack the trainer. Lumiose would be a pretty chaotic city if that was the case but the town itself shows no sign of rampanging pokémon in the trailer. So i am rather confused because without those mechanics, it wouldn't really feel like a sucessor to Legends?"
2024-02-27T15:05:17+0000,"I'm betting we're gonna get new Mega Evolutions. Hoping among them that we get Mega Charizard Z, Mega Mewtwo Z, Mega Feraligatr, Mega Serperior, and Mega Incineroar. And yes, I do think we're gonna get another set of mixed-and-matched starters from Johto, Unova and Alola."
2024-02-27T15:07:03+0000,I’m thinking that Yveltal and Xerneas will get Megas or at least one additional form change to be able to go head to head with Zygarde.
2024-02-27T15:07:42+0000,"It might be something where, instead of just researching Pokemon, we catch Pokemon in order to help build up Lumios. Will Kalos still be called Kalos? Whose ancestors will we meet? And will the Player be Serena/Calem from the future or their ancestors?"
2024-02-27T15:08:58+0000,"I doubt that's the only place we'll be in, unless they massively expand the city, ala Los Santos in GTA5.I gather the game will be set in Lumiose, but we'll still travel to other areas, as we did in Legends Arceus."
2024-02-27T15:09:42+0000,"I think the focus will be re-developing it but it'll take place across Kalos. Z is in the title, so Zygarde is most certainly gonna have a role."
2024-02-27T15:09:44+0000,I think we need to emphasize that this is a RE-development of Lumiose City. So it's definitely set in the modern times. I even saw an NPC with rollerskates in the background.
2024-02-27T15:10:07+0000,^ Hope the city will at least have some parks.And probably more reasons to expand Castelia Sewers.
2024-02-27T15:10:38+0000,Lumiose. But I get what you mean.
2024-02-27T15:11:07+0000,I was not expecting Kalos but while it's a surprise it's not an unwelcome one. Interesting how the trailer has a completely different visual style of trailer. Hard to know what to expect given the teaser gave very little away. Some parts looked like it was all part of a virtual world and some parts had a hand drawn stye. Not sure what to expect.
2024-02-27T15:12:53+0000,perhaps Zygarde's power causes some environmental change to the area?
2024-02-27T15:13:25+0000,"To me it seemed like it was developing the city into what it looks like now. Going with the idea that Legends games are set in the past, it could be a Pokemon version of the Reconstruction of Paris in the 1800s"
2024-02-27T15:13:26+0000,"Paris underwent massive renovations in the late 1800s, which is around the same time the Meiji period started (the time PLA is set in). I'd say it's more likely it's in the past, especially since they say (in the blurb on the website) it's about rebuilding the city to accomodate both humans and Pokemon. We also saw large Pokemon like Onix and Gyarados in the city. To me it seems like the reconstruction will be to allow Pokemon of all sizes to live in the city and bond with people."
2024-02-27T15:14:10+0000,Or the reconstruction efforts are harming the ecosystem which brings Zygarde out of hiding
2024-02-27T15:14:14+0000,"This is nice, I've always had a soft spot for X and Y, and it's great that we're getting a legends game set in Kalos. If it follows a similar structure to Legands: Arceus, I'm guessing the Pokedex will consist of all (or at least the majority) of the Pokemon from the original Kalos Pokdedex, along with a handful of new regional variants if we're still doing those, and a couple of surprises thrown in like perhaps a new Legendary. With this in mind, I'm definitely excited to re-create some of my old X and Y teams."
2024-02-27T15:16:06+0000,Klingklangklangklangklangklangklangklang debut on switch omg. That episode from Pokemon Journeys is the foreshadow of it all lol
2024-02-27T15:19:55+0000,"I hoped Kalos' new instalment would take longer to happen so the chances of a Mega Butterfree would be higher. This close to G-MAX, I think the chances are very slim.I skipped PLA, I really don't care about Kalos and I fully hoped Scarlet would be my last Pokémon game. But since they are going to release one more game for the Switch, I might end up going for it anyways. To early to know, let's wait and see..."
2024-02-27T15:21:24+0000,"Yeah I'm with with it too. More space for dev time and more gap in between games and generations.I think it's more that, they could've just spaced out Teal Mask and Indigo Disc more now lol."
2024-02-27T15:21:26+0000,2025 release it very much could be on a new console too like what happened with BOTW
2024-02-27T15:24:02+0000,So Gen 10 is 100% going to be in 2026 for the 30th anniversary right?
2024-02-27T15:24:15+0000,"pardon the double postbut the Unown at the end spelled out ""Soeywe ?""anybody know if thats a anagram or anything?oh wait its See you, never mind"
2024-02-27T15:24:45+0000,IDK. I think that there is a possibility that 2025 is like 2022 in that we get two separate main series games in one year.
2024-02-27T15:25:20+0000,Well In the real world a French inventor patented a three-wheeled inline skate model in Paris in 1819 (and earlier versions did exist). So it could still be an old redevelopment if the Pokemon world is somewhat similar time linewise.At this stage hard to rule anything out.
2024-02-27T15:26:05+0000,No in-game footage as well. The next Present is in August typically so a while to wait it seems.Loose disclaimer saying sorry you got your hopes up for Gen II/V remakes
2024-02-27T15:26:14+0000,I suuuuure hope so
2024-02-27T15:26:56+0000,"That would make sense that they get something, like the Starters in Legends Arceus got.I wanna see a Regional Form get a mega evolution. Like Mega Alola Muk, or Mega Hisui Electrode"
2024-02-27T15:28:26+0000,"Going to be a January release or they would've announced it next year in the direct.BW remakes getting postponed was possible, I mean Johto was the region we havent seen the longest. And then surprise  its Kalos. What a weird choice for the current release history. Will we  ever get ""normal XY"" remakes now? And what region will be revisited next? Now its a totally chaotic.And yeah, no Unova double remake with a Legends Kyurem this gen. Maybe a BDSP style remake for late 2025 but coming with that chibi remake when the Switch 2 is already out? Nah, then it needs to be a classic remake like HG/SS but maybe they want to save some ressources? Then give us a SV enhancement version, that would fit quite good between ZA and Gen 10.But hey we are probably getting a 4 years gen again. I dont think they would have the nuts to release ZA early 2025 and a brand new gen on a new systen within the first year of the Switch successor. And a third gen on the Switch is also highly unlikely, otherwise they would introduce the first new gen for the new console almost four years into the lifecycle.Early 2025 Legends ZA, late 2025 a SV enhancement, late 2026 gen 10.As for another Legends game...maybe they will fix the flaws of Arceus? Maybe?"
2024-02-27T15:30:30+0000,"Technological development is neither uniform nor linear. The first cannons were used in the 13th century, well before France got around to using them. The first computer was developed in Ancient Greece. I can see the Pokemon equivalent of Paris being further along in development than the equivalent of Hokkaido.Not for nothing, but the Olympics is being held in Paris this year. Seems like an opportune time to get more info, around August."
2024-02-27T15:30:51+0000,"I think that Legends ZA will come out in March of 2025 (as a launch title for the Switch 2) with Gen 10 following right behind in November 2025, and then in 2026 we just get the DLC for Gen 10."
2024-02-27T15:33:54+0000,"I agree it's probably going to be an early year release, but the fact they are announcing it now doesn't necessarily equate to that.It could simply be because the fanbase is used to game announcements on February and having nothing new to show now would trigger a **** storm."
2024-02-27T15:36:16+0000,"I considered Gen 9 as a whole to be my last generation where I obsess over pokémon & most likely leave the franchise, so while Kalos isn’t my favorite region, for me personally this game feels like the perfect send off.It perfectly encapsulates how I feel the most predictable thing about Game Freak is that they’re unpredictable"
2024-02-27T15:40:32+0000,"Well that was really unexpected. I know I’m in the minority but the Legends games aren’t really my thing, but I’m willing to give it the benefit of the doubt."
2024-02-27T15:41:12+0000,"So, Piplup because it evolves into Napoleon.Snivy because Serperior has the fluer-de-lis, the national flower of France, on its design.The third would be...?"
2024-02-27T15:42:36+0000,"Note also: The wording between Pokemon social media and Nintendo of America is inconsistent. Pokemon social media says set within, but Nintendo of America says entirely. Its hard to believe they'd focus ONLY on this location and its even hard to believe they'd be able to make a Legends style game just within the confines of this single city."
2024-02-27T15:42:41+0000,Charizard so it can Mega Evolve into Mega Charizard Z
2024-02-27T15:44:33+0000,I think that this game might straight up remove catching Pokémon entirely and you just get given Pokémon as rewards for completing various sidequests throughout the city.
2024-02-27T15:46:22+0000,"I mean Yakuza games are set in a single city and they are pretty complete RPGs (at least the last 2 numbered ones), with monster catching even.I'm not saying it WILL be set entirely in lumiose, it may be miscommunication, but it seems completely possible to me."
2024-02-27T15:47:19+0000,Interesting trailer we saw of a virtual blueprint.
2024-02-27T15:48:02+0000,Its in Kalos so this game is automatically OP
2024-02-27T15:49:00+0000,They didn't skip anything. Unova got a entire Academy with a Elite 4 based in it and a HUGE school biome. So it is only fair Kalos gets next.
2024-02-27T15:49:38+0000,Yeah I'd say they'd have to wait for people to adopt the new system first so if Switch 2 launches Mar 25 then Gen 10 November 26 seems perfectly reasonable to me!
2024-02-27T15:51:11+0000,I think that they will straight up not do that
2024-02-27T15:52:43+0000,What are the odds this game is so good that it makes you rediscover your passion for the franchise?
2024-02-27T15:53:08+0000,"It's possible, but not exactly in the way you might think. It's still possible that after Legends Z-A, will be when we get either new versions of Johto or remakes of Black and White 1, maybe even both."
2024-02-27T15:53:56+0000,"For the sake of fairness, I would like it to be either Chikorita/Tepig/Popplio or Totodile/Snivy/Litten.First trio fits Kalos better, but I don't really care about them.Second trio not a great fit (plus Feraligatr so close to Skeledirge), but those were my starter picks from their respective regions so I would like it."
2024-02-27T15:54:59+0000,Janejane for the next year and a half now that Kalos has been vindicated
2024-02-27T15:55:10+0000,I'm hoping it won't have to be a launch title exclusive. I already purchased SWITCH with PS5 just for this christmas (after a few years of skipping) Consoles are SO expensive even for a new game
2024-02-27T15:55:33+0000,"Holy crap, we're going back to Kalos?  I don't think anyone saw this coming.  Either way I'm excited.  Can't wait to see what starters we get."
2024-02-27T15:57:58+0000,This was the plot twist of a thousand years! I am happy to see Kalos again.
2024-02-27T15:58:04+0000,"The launch date must be January 2025, so next years' Presents could be dedicated to the next generation now that '24 is confirmed to be a gap year."
2024-02-27T15:58:16+0000,"I guess the way Mega Evolutions work in this game would be similar to Let's Go; By having the corresponding Mega Stone in your bag rather than have a Pokemon hold them.Also, I've been pondering hypothetical possibilities for this upcoming game:1. Alternate Starter Pokemon from the Kalos and Kanto Starters.2. New Regional forms or Mega Evolved forms of existing Pokemon.3. Possible New Pokemon.4. New clothing5. Events and clothing added by having saved data from past titles, such as Hoopa and Volcanion.6. Poke Ball variations.Of course, with the introduction of visible size variations in all Pokemon since Legends: Arceus, I've been thinking how this would affect Pumpkaboo and Gougeist."
2024-02-27T15:58:27+0000,KALOSSSSSSSSSSSSSS <3Best region
2024-02-27T15:58:47+0000,"I'm predicting Totodile, Snivy and Litten."
2024-02-27T15:58:54+0000,"It isn't, the trailer already shows it's coming for Switch.If it will also have a Switch 2 version or not is up to question (GF putting that much work? I doubt it), but for Switch is already confirmed."
2024-02-27T15:59:49+0000,Blaziken could be a possibility. A rooster was a symbol of France and Blaziken might sort of count for that. Though that is 2 bird starters in the same region if they go for Empoleon.
2024-02-27T15:59:52+0000,"I pressed the ignore button on that one long ago.Let's see. Fenekin, Chespin, Froakie, our starter, Lucario, just need one more."
2024-02-27T16:00:44+0000,"This doesn't automatically denote a modern setting. In fact, nothing in the trailer suggests a 'new' Lumiose.It seems more plausible that the current Lumiose Citythe redevelopment, and the game will take place prior to the creation of the Lumiose we know."
2024-02-27T16:02:11+0000,"Really, I'm just happy we are getting one more game on the base switchBe cool if that was the case.  Torchic is my favorite fire starter and would definitely be my pick."
2024-02-27T16:03:13+0000,I think it’s pretty likely the first Legends cane out in January because of BDSP.So I can’t see them repeating that for no reason.
2024-02-27T16:08:15+0000,"Oh my god from page 15 to 22. What is going on? We are going to Kalos? not what I was expecting, but exited nonetheless lol"
2024-02-27T16:12:35+0000,"Depends on how good this game is. I’m already hyped, but I’m still waiting for a trailer to show the story & gameplay. Plus, since it’s coming out next year, hopefully it won’t have all of the bugs/glitches that SV had.Though in all honesty, this will probably be my last game where I’m actively engaged in Pokémon. I’ll still probably play the games, but it’ll most likely just be casually, & I’ll still leave the forums, stop playing Go, & not be as involved with the community unless Gen 10 really wins me over. I’m going to be in my mid-late 30s once Gen 10 rolls around, so while I’ll never completely leave pokémon I still feel like I have to let a part of it go.That being said, I’m still excited for this game. Kalos isn’t my favorite region but I did develop a soft spot since I did do a playthrough during the pandemic since I never played the games all the way through before. Plus, I was upset that we didn’t get Pokémon Z when Gen 6 was in its prime, so this was LONG overdue!!!"
2024-02-27T16:12:39+0000,"Either there is a still unannounced game for late 2024 or the more likely scenario there is a game they plan for late 2025, maybe as a Switch 2 warm up like Lets Go or something else that doesnt take much time to do. Not profiting of the holiday season TWICE in a row is unimaginable."
2024-02-27T16:18:53+0000,"I'm going to guess Clemont takes a bigger role here, if he's still around.And if it's set in the future, he and Bonnie may be older."
2024-02-27T16:19:56+0000,They'd have to GREATLY expand on the city cause going off of what it was in XY is not enough for an entire game.
2024-02-27T16:20:52+0000,"Blaziken already has a Mega Evolution, so I don't think it'll be part of the mixed and matched starters. But for that same reason, it is possible that we'll get the Hoenn starters alongside them.Also, I just realized that there was a hint to Legends Z-A in Scarlet and Violet. Paldea is based on Spain, Kalos is based on France, and both of the real-life countries are neighbors geographically."
2024-02-27T16:22:24+0000,I think the bigger hint was that the Kalos legendaries weren’t included in the Indigo Disk
2024-02-27T16:23:45+0000,"Note that the trailer says ""2025"", without specifying further, unlike PLA's reveal trailer, which said ""Early 2022"".From what we know, Pokémon Legends: Z-A could release on November 2025."
2024-02-27T16:24:08+0000,"To be fair, with how much lore was left unexplored, Kalos needed this more than Unova and Johto.Maybe we'll find out who ""The one"" is and the secret behind the message on the board. We'll almost certainly find out about Zygarde. Maybe we'll get to explore Parfume palace."
2024-02-27T16:26:16+0000,I don't think so as I think if that was the case they wouldn't have revealed it now and instead saved it for the 2025 Pokémon Presents.
